"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","Pantai","Pantai","10119448568698999409","Kabupaten Pacitan","ID","0x2e7bdd013dbec5f7:0x8c6f80dbac239271","https://lh3.googleusercontent.com/p/AF1QipMpbIUoW32u0dckoI-OQtRFK509jCH7R1tL8iH1=w408-h306-k-no","false","true","id","0","-8.2235777","110.9459221",,"Kendal, Sendang, Kecamatan Donorojo","en","false","ChIJ98W-PQHdey4RcZIjrNuAb4w","63554",,"2 jam lalu","2025-04-01T08:03:30.480Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"0",,,"2693","2025-04-01T10:05:37.875Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Klayar+Pacitan/@-8.2236866,110.9431277,16.5z/data=!4m6!3m5!1s0x2e7bdd013dbec5f7:0x8c6f80dbac239271!8m2!3d-8.2235777!4d110.9459221!16s%2Fg%2F11f4_68ktv?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Jl. Pantai Klayar","false","Ok","Oke","Pantai Klayar Pacitan","4.6","id","https://www.google.com/maps/search/?api=1&query=Pantai%20Klayar%20Pacitan&query_place_id=ChIJ98W-PQHdey4RcZIjrNuAb4w",
"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","Pantai","Pantai","10119448568698999409","Kabupaten Pacitan","ID","0x2e7bdd013dbec5f7:0x8c6f80dbac239271","https://lh3.googleusercontent.com/p/AF1QipMpbIUoW32u0dckoI-OQtRFK509jCH7R1tL8iH1=w408-h306-k-no","false","true","id","0","-8.2235777","110.9459221",,"Kendal, Sendang, Kecamatan Donorojo","id","false","ChIJ98W-PQHdey4RcZIjrNuAb4w","63554",,"1 hari lalu","2025-03-30T16:48:14.131Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"136",,,"2693","2025-04-01T10:05:37.875Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Klayar+Pacitan/@-8.2236866,110.9431277,16.5z/data=!4m6!3m5!1s0x2e7bdd013dbec5f7:0x8c6f80dbac239271!8m2!3d-8.2235777!4d110.9459221!16s%2Fg%2F11f4_68ktv?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Jl. Pantai Klayar","false","Bagus",,"Pantai Klayar Pacitan","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Klayar%20Pacitan&query_place_id=ChIJ98W-PQHdey4RcZIjrNuAb4w",
"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","Pantai","Pantai","10119448568698999409","Kabupaten Pacitan","ID","0x2e7bdd013dbec5f7:0x8c6f80dbac239271","https://lh3.googleusercontent.com/p/AF1QipMpbIUoW32u0dckoI-OQtRFK509jCH7R1tL8iH1=w408-h306-k-no","false","false","id","0","-8.2235777","110.9459221",,"Kendal, Sendang, Kecamatan Donorojo","id","false","ChIJ98W-PQHdey4RcZIjrNuAb4w","63554",,"1 hari lalu","2025-03-30T10:18:41.933Z",,,,,"https://lh3.googleusercontent.com/geougc-cs/AIHozJLgrXByzK8tZ5S8uUguI51SH46EQHsmXL6aFkIktZre3X52xp1RZY4y9ExybSW3zShZUIhv9leHfxNFVCatSR_KgZE41VUVM2J3JdyjYP9pFuiOEc0KQ-lMNLHvVdDn44qnI2SE","https://lh3.googleusercontent.com/geougc-cs/AIHozJIUk68hhqRVyxaEIRFJPZBqRp41kC26oeT6GIO4LfI4U3ZiVXNP42ePgxiUEoNQeAkU_ljojkT6jqSbVzIOD9jq6LXL1osHAIii_1yrUsSPTHvLLCZGSEc3AKXkjPINqOVvU32S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"1",,,"2693","2025-04-01T10:05:37.875Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Klayar+Pacitan/@-8.2236866,110.9431277,16.5z/data=!4m6!3m5!1s0x2e7bdd013dbec5f7:0x8c6f80dbac239271!8m2!3d-8.2235777!4d110.9459221!16s%2Fg%2F11f4_68ktv?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Jl. Pantai Klayar","false","Bagus cuma jalananya agak curam",,"Pantai Klayar Pacitan","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Klayar%20Pacitan&query_place_id=ChIJ98W-PQHdey4RcZIjrNuAb4w",
"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","Pantai","Pantai","10119448568698999409","Kabupaten Pacitan","ID","0x2e7bdd013dbec5f7:0x8c6f80dbac239271","https://lh3.googleusercontent.com/p/AF1QipMpbIUoW32u0dckoI-OQtRFK509jCH7R1tL8iH1=w408-h306-k-no","false","false","id","0","-8.2235777","110.9459221",,"Kendal, Sendang, Kecamatan Donorojo",,"false","ChIJ98W-PQHdey4RcZIjrNuAb4w","63554",,"4 hari lalu","2025-03-27T10:36:39.239Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"7",,,"2693","2025-04-01T10:05:37.875Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Klayar+Pacitan/@-8.2236866,110.9431277,16.5z/data=!4m6!3m5!1s0x2e7bdd013dbec5f7:0x8c6f80dbac239271!8m2!3d-8.2235777!4d110.9459221!16s%2Fg%2F11f4_68ktv?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","4","Jawa Timur","Jl. Pantai Klayar","false",,,"Pantai Klayar Pacitan","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Klayar%20Pacitan&query_place_id=ChIJ98W-PQHdey4RcZIjrNuAb4w",
"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","Pantai","Pantai","10119448568698999409","Kabupaten Pacitan","ID","0x2e7bdd013dbec5f7:0x8c6f80dbac239271","https://lh3.googleusercontent.com/p/AF1QipMpbIUoW32u0dckoI-OQtRFK509jCH7R1tL8iH1=w408-h306-k-no","false","false","id","0","-8.2235777","110.9459221",,"Kendal, Sendang, Kecamatan Donorojo",,"false","ChIJ98W-PQHdey4RcZIjrNuAb4w","63554",,"5 hari lalu","2025-03-27T06:05:35.422Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"0",,,"2693","2025-04-01T10:05:37.875Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Klayar+Pacitan/@-8.2236866,110.9431277,16.5z/data=!4m6!3m5!1s0x2e7bdd013dbec5f7:0x8c6f80dbac239271!8m2!3d-8.2235777!4d110.9459221!16s%2Fg%2F11f4_68ktv?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Jl. Pantai Klayar","false",,,"Pantai Klayar Pacitan","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Klayar%20Pacitan&query_place_id=ChIJ98W-PQHdey4RcZIjrNuAb4w",
"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","Pantai","Pantai","10119448568698999409","Kabupaten Pacitan","ID","0x2e7bdd013dbec5f7:0x8c6f80dbac239271","https://lh3.googleusercontent.com/p/AF1QipMpbIUoW32u0dckoI-OQtRFK509jCH7R1tL8iH1=w408-h306-k-no","false","false","id","0","-8.2235777","110.9459221",,"Kendal, Sendang, Kecamatan Donorojo","id","false","ChIJ98W-PQHdey4RcZIjrNuAb4w","63554",,"seminggu lalu","2025-03-22T03:32:29.500Z",,,,,"https://lh3.googleusercontent.com/geougc-cs/AIHozJKp1N9jInICCyLfHMQ7LU1JmbJl7QxCWDowwd5zXGGttSkZK6Ljlo2G2oWaboPOg1Ix_XbUx_XtwIE4HnIXQXR5dGlXYYY81kS60s_jcgy-Zzybr4_l35y-N7UofXKxG4i83IgK","https://lh3.googleusercontent.com/geougc-cs/AIHozJK7Wp8tQAEX2IPTY66h-7CoW0_wHSJRhL0kvZ7p7WuP3DAxb8Rvv5ofYfsU2Fe5XLJ2nrtpcTBJsyI07Q2kRsK_br7wQ1ccA7cVjhh6EZXyhN_8O-nGJn8aJIBxK0gS8v4d5Gfg","https://lh3.googleusercontent.com/geougc-cs/AIHozJJ237s048AO1xCLiQRh0I2k_7-OQTTyU_JAu7GrvoJY-F3lFQG_Giq5DHlczPUkmMTm2toaPn9ew6Ccp9pAVJFnTXEHRxYvby0th17J-3nFkaUtA8lBOG0Lsy53TI1JHSdV4MJh","https://lh3.googleusercontent.com/geougc-cs/AIHozJKiVkVjwPJ-uR2r0AgTLxa73fdzdZ-rjozsL9ukP7EQEJIZoSUpD1EoLF_AfeRd-q2jZp0drTPk54Th1W34Qhxi69VU9mL2dRsURYKi2xd5SYJT4TuRQ1gOlzOVKdL_kumoyIzlzQ","https://lh3.googleusercontent.com/geougc-cs/AIHozJJpQGMKDC82vX3YmDyjZVFC4GQ2oGr0yR_QwrzsfqX7L1Sagwl6d4hCTXxnMp5eBlj870HZ4XbNZB2lZ9xvqsS-c-NJHsGFWRkPn-15Jj6_pzelHVC5-CWTf_-Zk6yvuWf6dwOT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"8",,,"2693","2025-04-01T10:05:37.875Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Klayar+Pacitan/@-8.2236866,110.9431277,16.5z/data=!4m6!3m5!1s0x2e7bdd013dbec5f7:0x8c6f80dbac239271!8m2!3d-8.2235777!4d110.9459221!16s%2Fg%2F11f4_68ktv?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Jl. Pantai Klayar","false","Pantai Klayar cocok banget buat yang mau berlibur atau healing² manja. Aku rekomendasiin untuk nginep di Dua Putra karna sudah tersedia fasilitas AC, pemanas, TV and WIFI (Internet lancar). Harganya juga lumayan terjangkau dan pelayanan bintang ⭐⭐⭐⭐⭐. Dijamin bakalan mau nginep disana lagi deh pokoknya😄",,"Pantai Klayar Pacitan","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Klayar%20Pacitan&query_place_id=ChIJ98W-PQHdey4RcZIjrNuAb4w",
"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","Pantai","Pantai","10119448568698999409","Kabupaten Pacitan","ID","0x2e7bdd013dbec5f7:0x8c6f80dbac239271","https://lh3.googleusercontent.com/p/AF1QipMpbIUoW32u0dckoI-OQtRFK509jCH7R1tL8iH1=w408-h306-k-no","false","true","id","0","-8.2235777","110.9459221",,"Kendal, Sendang, Kecamatan Donorojo","ms","false","ChIJ98W-PQHdey4RcZIjrNuAb4w","63554",,"seminggu lalu","2025-03-21T16:35:05.832Z",,,,,"https://lh3.googleusercontent.com/geougc-cs/AIHozJL-UtFn9DPOtKYplBxp8iH0pA1EVvDyJKL2KwK9nejfeUPnBf5ae-1qz5ifeIyjDvZ2sYGH4Sx5ZgmKjlUMFq391EWuP3h4L16TJ6ljto67RWTCXfs7Qx67Y2e1Cs70rA2HslQ5","https://lh3.googleusercontent.com/geougc-cs/AIHozJJf2jIC1hhbY6VUpjO7JhYdx526DeyFRk8hjlmx7g2AFJvj2NE-X71t5tjUj_nAJaI-Tls9mw_H4VzGhRv_dysf4ULIOCvFct6Va926eIsLcn1EMyeHO6DrP4zpymZkXTh7UVA3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"65",,,"2693","2025-04-01T10:05:37.875Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Klayar+Pacitan/@-8.2236866,110.9431277,16.5z/data=!4m6!3m5!1s0x2e7bdd013dbec5f7:0x8c6f80dbac239271!8m2!3d-8.2235777!4d110.9459221!16s%2Fg%2F11f4_68ktv?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Jl. Pantai Klayar","false","baguss tp kesini siang siangg panas poll mana pake baju itemm, ada pengiapan jugaaa, tp naiknya kalau ke parkiran jauh bgtt aku capee sekali 😛😝","Enak sih, tapi kalau siang disini panas, polling mau pakai baju itemm mana, ada AC juga, tapi kalau ke parkiran jauh banget, capek 😛😝","Pantai Klayar Pacitan","4.6","id","https://www.google.com/maps/search/?api=1&query=Pantai%20Klayar%20Pacitan&query_place_id=ChIJ98W-PQHdey4RcZIjrNuAb4w",
"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","Pantai","Pantai","10119448568698999409","Kabupaten Pacitan","ID","0x2e7bdd013dbec5f7:0x8c6f80dbac239271","https://lh3.googleusercontent.com/p/AF1QipMpbIUoW32u0dckoI-OQtRFK509jCH7R1tL8iH1=w408-h306-k-no","false","true","id","0","-8.2235777","110.9459221",,"Kendal, Sendang, Kecamatan Donorojo",,"false","ChIJ98W-PQHdey4RcZIjrNuAb4w","63554",,"seminggu lalu","2025-03-20T00:44:16.781Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"8",,,"2693","2025-04-01T10:05:37.875Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Klayar+Pacitan/@-8.2236866,110.9431277,16.5z/data=!4m6!3m5!1s0x2e7bdd013dbec5f7:0x8c6f80dbac239271!8m2!3d-8.2235777!4d110.9459221!16s%2Fg%2F11f4_68ktv?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Jl. Pantai Klayar","false",,,"Pantai Klayar Pacitan","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Klayar%20Pacitan&query_place_id=ChIJ98W-PQHdey4RcZIjrNuAb4w",
"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","Pantai","Pantai","10119448568698999409","Kabupaten Pacitan","ID","0x2e7bdd013dbec5f7:0x8c6f80dbac239271","https://lh3.googleusercontent.com/p/AF1QipMpbIUoW32u0dckoI-OQtRFK509jCH7R1tL8iH1=w408-h306-k-no","false","true","id","0","-8.2235777","110.9459221",,"Kendal, Sendang, Kecamatan Donorojo",,"false","ChIJ98W-PQHdey4RcZIjrNuAb4w","63554",,"seminggu lalu","2025-03-19T22:20:35.799Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"4",,,"2693","2025-04-01T10:05:37.875Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Klayar+Pacitan/@-8.2236866,110.9431277,16.5z/data=!4m6!3m5!1s0x2e7bdd013dbec5f7:0x8c6f80dbac239271!8m2!3d-8.2235777!4d110.9459221!16s%2Fg%2F11f4_68ktv?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","4","Jawa Timur","Jl. Pantai Klayar","false",,,"Pantai Klayar Pacitan","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Klayar%20Pacitan&query_place_id=ChIJ98W-PQHdey4RcZIjrNuAb4w",
"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","Pantai","Pantai","10119448568698999409","Kabupaten Pacitan","ID","0x2e7bdd013dbec5f7:0x8c6f80dbac239271","https://lh3.googleusercontent.com/p/AF1QipMpbIUoW32u0dckoI-OQtRFK509jCH7R1tL8iH1=w408-h306-k-no","false","false","id","0","-8.2235777","110.9459221",,"Kendal, Sendang, Kecamatan Donorojo",,"false","ChIJ98W-PQHdey4RcZIjrNuAb4w","63554",,"seminggu lalu","2025-03-18T11:55:17.162Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"0",,,"2693","2025-04-01T10:05:37.875Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Klayar+Pacitan/@-8.2236866,110.9431277,16.5z/data=!4m6!3m5!1s0x2e7bdd013dbec5f7:0x8c6f80dbac239271!8m2!3d-8.2235777!4d110.9459221!16s%2Fg%2F11f4_68ktv?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Jl. Pantai Klayar","false",,,"Pantai Klayar Pacitan","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Klayar%20Pacitan&query_place_id=ChIJ98W-PQHdey4RcZIjrNuAb4w",
"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","Pantai","Pantai","10119448568698999409","Kabupaten Pacitan","ID","0x2e7bdd013dbec5f7:0x8c6f80dbac239271","https://lh3.googleusercontent.com/p/AF1QipMpbIUoW32u0dckoI-OQtRFK509jCH7R1tL8iH1=w408-h306-k-no","false","false","id","0","-8.2235777","110.9459221",,"Kendal, Sendang, Kecamatan Donorojo","ms","false","ChIJ98W-PQHdey4RcZIjrNuAb4w","63554",,"2 minggu lalu","2025-03-17T19:04:26.438Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"1",,,"2693","2025-04-01T10:05:37.875Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Klayar+Pacitan/@-8.2236866,110.9431277,16.5z/data=!4m6!3m5!1s0x2e7bdd013dbec5f7:0x8c6f80dbac239271!8m2!3d-8.2235777!4d110.9459221!16s%2Fg%2F11f4_68ktv?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Jl. Pantai Klayar","false","Air nya sejuk","Airnya dingin","Pantai Klayar Pacitan","4.6","id","https://www.google.com/maps/search/?api=1&query=Pantai%20Klayar%20Pacitan&query_place_id=ChIJ98W-PQHdey4RcZIjrNuAb4w",
"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","Pantai","Pantai","10119448568698999409","Kabupaten Pacitan","ID","0x2e7bdd013dbec5f7:0x8c6f80dbac239271","https://lh3.googleusercontent.com/p/AF1QipMpbIUoW32u0dckoI-OQtRFK509jCH7R1tL8iH1=w408-h306-k-no","false","true","id","0","-8.2235777","110.9459221",,"Kendal, Sendang, Kecamatan Donorojo",,"false","ChIJ98W-PQHdey4RcZIjrNuAb4w","63554",,"2 minggu lalu","2025-03-15T01:45:21.345Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"13",,,"2693","2025-04-01T10:05:37.875Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Klayar+Pacitan/@-8.2236866,110.9431277,16.5z/data=!4m6!3m5!1s0x2e7bdd013dbec5f7:0x8c6f80dbac239271!8m2!3d-8.2235777!4d110.9459221!16s%2Fg%2F11f4_68ktv?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Jl. Pantai Klayar","false",,,"Pantai Klayar Pacitan","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Klayar%20Pacitan&query_place_id=ChIJ98W-PQHdey4RcZIjrNuAb4w",
"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","Pantai","Pantai","10119448568698999409","Kabupaten Pacitan","ID","0x2e7bdd013dbec5f7:0x8c6f80dbac239271","https://lh3.googleusercontent.com/p/AF1QipMpbIUoW32u0dckoI-OQtRFK509jCH7R1tL8iH1=w408-h306-k-no","false","true","id","0","-8.2235777","110.9459221",,"Kendal, Sendang, Kecamatan Donorojo",,"false","ChIJ98W-PQHdey4RcZIjrNuAb4w","63554",,"2 minggu lalu","2025-03-13T01:40:51.669Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"0",,,"2693","2025-04-01T10:05:37.875Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Klayar+Pacitan/@-8.2236866,110.9431277,16.5z/data=!4m6!3m5!1s0x2e7bdd013dbec5f7:0x8c6f80dbac239271!8m2!3d-8.2235777!4d110.9459221!16s%2Fg%2F11f4_68ktv?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Jl. Pantai Klayar","false",,,"Pantai Klayar Pacitan","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Klayar%20Pacitan&query_place_id=ChIJ98W-PQHdey4RcZIjrNuAb4w",
"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","Pantai","Pantai","10119448568698999409","Kabupaten Pacitan","ID","0x2e7bdd013dbec5f7:0x8c6f80dbac239271","https://lh3.googleusercontent.com/p/AF1QipMpbIUoW32u0dckoI-OQtRFK509jCH7R1tL8iH1=w408-h306-k-no","false","false","id","0","-8.2235777","110.9459221",,"Kendal, Sendang, Kecamatan Donorojo",,"false","ChIJ98W-PQHdey4RcZIjrNuAb4w","63554",,"2 minggu lalu","2025-03-12T16:23:59.248Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"0",,,"2693","2025-04-01T10:05:37.875Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Klayar+Pacitan/@-8.2236866,110.9431277,16.5z/data=!4m6!3m5!1s0x2e7bdd013dbec5f7:0x8c6f80dbac239271!8m2!3d-8.2235777!4d110.9459221!16s%2Fg%2F11f4_68ktv?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Jl. Pantai Klayar","false",,,"Pantai Klayar Pacitan","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Klayar%20Pacitan&query_place_id=ChIJ98W-PQHdey4RcZIjrNuAb4w",
"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","Pantai","Pantai","10119448568698999409","Kabupaten Pacitan","ID","0x2e7bdd013dbec5f7:0x8c6f80dbac239271","https://lh3.googleusercontent.com/p/AF1QipMpbIUoW32u0dckoI-OQtRFK509jCH7R1tL8iH1=w408-h306-k-no","false","true","id","0","-8.2235777","110.9459221",,"Kendal, Sendang, Kecamatan Donorojo",,"false","ChIJ98W-PQHdey4RcZIjrNuAb4w","63554",,"3 minggu lalu","2025-03-10T15:45:27.631Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"42",,,"2693","2025-04-01T10:05:37.875Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Klayar+Pacitan/@-8.2236866,110.9431277,16.5z/data=!4m6!3m5!1s0x2e7bdd013dbec5f7:0x8c6f80dbac239271!8m2!3d-8.2235777!4d110.9459221!16s%2Fg%2F11f4_68ktv?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Jl. Pantai Klayar","false",,,"Pantai Klayar Pacitan","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Klayar%20Pacitan&query_place_id=ChIJ98W-PQHdey4RcZIjrNuAb4w",
"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","Pantai","Pantai","10119448568698999409","Kabupaten Pacitan","ID","0x2e7bdd013dbec5f7:0x8c6f80dbac239271","https://lh3.googleusercontent.com/p/AF1QipMpbIUoW32u0dckoI-OQtRFK509jCH7R1tL8iH1=w408-h306-k-no","false","true","id","0","-8.2235777","110.9459221",,"Kendal, Sendang, Kecamatan Donorojo","id","false","ChIJ98W-PQHdey4RcZIjrNuAb4w","63554",,"3 minggu lalu","2025-03-09T02:24:12.399Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"7",,,"2693","2025-04-01T10:05:37.875Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Klayar+Pacitan/@-8.2236866,110.9431277,16.5z/data=!4m6!3m5!1s0x2e7bdd013dbec5f7:0x8c6f80dbac239271!8m2!3d-8.2235777!4d110.9459221!16s%2Fg%2F11f4_68ktv?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Jl. Pantai Klayar","false","luar biasa sekali tempatnya",,"Pantai Klayar Pacitan","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Klayar%20Pacitan&query_place_id=ChIJ98W-PQHdey4RcZIjrNuAb4w",
